operator,min_power_kw_inclusive,max_power_kw_exclusive,price_per_kwh,unit,tariff_type,updated_date,retrieved_date,source_id,source_url,status,note
한국동서발전,200,,,KRW/kWh,사업자 회원 공시요금,2026-07-22,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국자동차환경협회,0,30,295.0,KRW/kWh,사업자 회원 공시요금,2026-08-04,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국자동차환경협회,30,50,307.2,KRW/kWh,사업자 회원 공시요금,2026-08-04,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국자동차환경협회,50,100,325.6,KRW/kWh,사업자 회원 공시요금,2026-08-04,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국자동차환경협회,100,200,348.4,KRW/kWh,사업자 회원 공시요금,2026-08-04,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국자동차환경협회,200,,393.1,KRW/kWh,사업자 회원 공시요금,2026-08-04,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차인프라기술,0,30,288.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차인프라기술,30,50,288.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차인프라기술,50,100,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차인프라기술,100,200,347.2,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차인프라기술,200,,347.2,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차충전서비스,0,30,298.0,KRW/kWh,사업자 회원 공시요금,2026-08-18,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차충전서비스,30,50,298.0,KRW/kWh,사업자 회원 공시요금,2026-08-18,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차충전서비스,50,100,398.0,KRW/kWh,사업자 회원 공시요금,2026-08-18,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차충전서비스,100,200,398.0,KRW/kWh,사업자 회원 공시요금,2026-08-18,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전기차충전서비스,200,,398.0,KRW/kWh,사업자 회원 공시요금,2026-08-18,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전력공사,0,30,295.0,KRW/kWh,사업자 회원 공시요금,2026-09-10,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전력공사,30,50,307.2,KRW/kWh,사업자 회원 공시요금,2026-09-10,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전력공사,50,100,325.6,KRW/kWh,사업자 회원 공시요금,2026-09-10,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전력공사,100,200,348.4,KRW/kWh,사업자 회원 공시요금,2026-09-10,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국전력공사,200,,393.1,KRW/kWh,사업자 회원 공시요금,2026-09-10,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국홈충전,0,30,330.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국홈충전,30,50,330.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국홈충전,50,100,380.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국홈충전,100,200,,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한국홈충전,200,,,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한마음장애인복지회,0,30,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한마음장애인복지회,30,50,324.4,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한마음장애인복지회,50,100,347.2,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한마음장애인복지회,100,200,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한마음장애인복지회,200,,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한솔엠에스,0,30,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한솔엠에스,30,50,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한솔엠에스,50,100,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한솔엠에스,100,200,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한솔엠에스,200,,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한화솔루션,0,30,283.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한화솔루션,30,50,283.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한화솔루션,50,100,,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한화솔루션,100,200,352.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
한화솔루션,200,,352.0,KRW/kWh,사업자 회원 공시요금,2026-03-13,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대엔지니어링,0,30,290.0,KRW/kWh,사업자 회원 공시요금,2026-09-07,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대엔지니어링,30,50,290.0,KRW/kWh,사업자 회원 공시요금,2026-09-07,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대엔지니어링,50,100,350.0,KRW/kWh,사업자 회원 공시요금,2026-09-07,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대엔지니어링,100,200,350.0,KRW/kWh,사업자 회원 공시요금,2026-09-07,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대엔지니어링,200,,390.0,KRW/kWh,사업자 회원 공시요금,2026-09-07,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대자동차,0,30,,KRW/kWh,사업자 회원 공시요금,2026-07-28,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대자동차,30,50,,KRW/kWh,사업자 회원 공시요금,2026-07-28,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대자동차,50,100,,KRW/kWh,사업자 회원 공시요금,2026-07-28,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대자동차,100,200,460.0,KRW/kWh,사업자 회원 공시요금,2026-07-28,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현대자동차,200,,,KRW/kWh,사업자 회원 공시요금,2026-07-28,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공시없음,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현승,0,30,295.0,KRW/kWh,사업자 회원 공시요금,2026-09-14,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현승,30,50,307.2,KRW/kWh,사업자 회원 공시요금,2026-09-14,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현승,50,100,325.6,KRW/kWh,사업자 회원 공시요금,2026-09-14,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현승,100,200,348.4,KRW/kWh,사업자 회원 공시요금,2026-09-14,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
현승,200,,393.1,KRW/kWh,사업자 회원 공시요금,2026-09-14,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
휴맥스이브이,0,30,280.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
휴맥스이브이,30,50,280.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
휴맥스이브이,50,100,320.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
휴맥스이브이,100,200,340.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
휴맥스이브이,200,,340.0,KRW/kWh,사업자 회원 공시요금,2026-08-06,2026-09-17,S04,https://ev.or.kr/nportal/evcarInfo/initEvcarChargePriceV2.do,공개값 확인,실제 사이트/회원카드/로밍/계약조건 확인 후 적용. 커넥터 호환성과 요금은 별도. 갱신일은 시행일 아님.
